,id,Date,SAR_mean,SAR_std,SAR_med,modis_mean,modis_std,modis_med,NDVI_mean
240,104838039,151121,0.3050441335427137,0.2632727762548947,0.30400636485718263,0.6320128935730478,0.18323562243316555,0.6355341307268525,0.44150866395047306
241,104838039,091221,0.3539294191582495,0.2805617561402442,0.354100015680359,0.6442441533321018,0.13970586719599273,0.6455118816714772,0.5526986205079043
242,104856508,060119,0.45153346051142546,0.31245123104098305,0.4528326523827072,0.5727254420618542,0.14328243498390492,0.5690102206224628,0.4924686304369714
243,104856508,300119,0.5093942426666713,0.33730422906222735,0.5129250357642916,0.6170177429138357,0.14905315061677107,0.6083704796543966,0.568763647490435
244,104856508,230219,0.5636284832603149,0.3582131083367097,0.5683054482502302,0.6713326537157867,0.11839089830869627,0.6591570183017037,0.5693226665390907
245,104856508,310319,0.5634537743925868,0.34938035830482794,0.5674771581710173,0.5464587957027726,0.11646645960550653,0.5358693129329468,0.5626840248061821
246,104856508,240419,0.5978601826937139,0.37544689646705665,0.6006757049843982,0.5992436893019151,0.1395710011228989,0.5905191277958335,0.557069714684857
247,104856508,300519,0.6051976092335651,0.37782619168509035,0.6089838459048578,0.63248679244839,0.11192586292750374,0.6267742159795437,0.5160077196813331
248,104856508,100819,0.5877846295461169,0.36561248557220044,0.5923614513150275,0.5789187935948115,0.11637974486940161,0.5711697508500236,0.3752386540978655
249,104856508,220819,0.5159548497213798,0.3875239512088061,0.5160822117876731,0.5231903062077914,0.13146377835885237,0.5203664709251723,0.2464016641285743
250,104856508,150919,0.4288112649598175,0.37978062022362613,0.4205074427008369,0.4708857656656154,0.204781626118979,0.4487552416576492,0.2262763746601893
251,104856508,270919,0.38151388564030575,0.3659365069283209,0.3696585153459863,0.43166331183459805,0.32635904878001193,0.3911914436507792,0.22911143431584777
252,104856508,091019,0.3306033943034282,0.354129193929748,0.3147533116850212,0.37265999409870526,0.3531020806682212,0.3406733396306239,0.2230706106209726
